time,hr,quality,roi_name,skin_ratio,motion,fps,hr_method,hr_peak,hr_fft
17:45:00,91.4,71.0,peak,0.858,2.2,28.3,peak,81.5,62.8
17:45:00,91.2,73.0,peak,0.864,0.0,28.3,peak,82.5,62.3
17:45:00,91.1,66.0,peak,0.868,2.1,28.3,peak,80.4,60.5
17:45:01,90.9,65.0,peak,0.836,2.1,28.3,peak,81.5,58.8
17:45:01,90.7,67.0,peak,0.842,0.0,30.4,peak,80.4,58.0
17:45:01,90.6,65.0,peak,0.894,2.3,30.4,peak,81.1,57.1
17:45:01,90.4,73.0,peak,0.838,1.9,30.4,peak,84.8,56.6
17:45:02,90.3,75.0,peak,0.875,0.0,30.4,peak,81.5,56.0
17:45:02,90.1,68.0,peak,0.894,2.4,30.9,peak,87.5,55.8
17:45:02,89.9,88.0,peak,0.869,2.2,30.9,peak,89.2,55.5
17:45:02,89.8,72.0,peak,0.864,0.0,30.9,peak,89.2,55.4
17:45:03,89.7,69.0,peak,0.843,2.4,30.9,peak,88.0,55.7
17:45:03,89.6,74.0,peak,0.857,2.3,30.2,peak,90.1,55.8
17:45:03,89.5,69.0,peak,0.861,0.0,30.2,peak,90.1,56.1
17:45:04,89.5,80.0,peak,0.87,2.5,30.2,peak,91.0,56.5
17:45:04,89.5,82.0,peak,0.871,2.3,30.2,peak,91.8,57.0
17:45:04,89.6,82.0,peak,0.872,0.0,29.5,peak,93.8,57.6
17:45:04,89.7,70.0,peak,0.843,2.6,29.5,peak,91.8,58.1
17:45:05,89.7,75.0,peak,0.832,2.4,29.5,peak,91.0,59.0
17:45:05,89.9,75.0,peak,0.845,2.6,29.7,peak,93.8,59.5
17:45:05,90.0,78.0,peak,0.859,2.3,29.7,peak,93.8,59.6
17:45:05,90.1,76.0,peak,0.871,2.2,29.7,peak,95.8,59.4
17:45:06,90.3,72.0,peak,0.874,4.5,29.7,peak,91.2,58.6
17:45:06,90.4,74.0,peak,0.833,2.6,30.5,peak,92.6,58.4
17:45:06,90.6,74.0,peak,0.865,5.2,30.5,peak,93.2,57.3
17:45:06,90.7,70.0,p60f40,0.848,0.0,30.5,p60f40,91.8,97.9
17:45:07,90.9,73.0,p60f40,0.845,2.3,30.5,p60f40,91.0,97.5
17:45:07,91.0,73.0,p60f40,0.842,2.4,30.1,p60f40,92.5,97.9
17:45:07,91.2,60.0,p60f40,0.92,0.0,30.1,p60f40,95.8,97.8
17:45:08,91.4,63.0,p60f40,0.924,2.5,30.1,p60f40,92.5,97.9
17:45:08,91.5,69.0,peak,0.924,2.4,30.1,peak,95.8,53.3
17:45:08,91.7,69.0,peak,0.925,0.0,29.7,peak,95.0,52.9
17:45:08,91.8,59.0,peak,0.921,2.4,29.7,peak,87.8,53.3
17:45:09,92.0,62.0,peak,0.913,2.3,29.7,peak,91.2,53.5
17:45:09,92.2,60.0,peak,0.917,0.0,29.7,peak,87.8,53.7
17:45:09,92.1,58.0,peak,0.916,4.5,29.8,peak,84.9,53.5
17:45:09,92.0,57.0,peak,0.919,2.4,29.8,peak,88.9,53.7
17:45:10,91.8,55.0,peak,0.923,0.0,29.8,peak,91.9,54.1
17:45:10,91.6,55.0,peak,0.911,2.5,30.0,peak,84.9,54.5
17:45:10,91.5,56.0,peak,0.919,2.4,30.0,peak,80.0,55.1
17:45:10,91.3,59.0,peak,0.916,0.0,30.0,peak,84.9,55.3
17:45:11,91.1,61.0,peak,0.917,2.6,30.0,peak,80.0,55.6
17:45:11,91.0,65.0,peak,0.919,2.4,30.0,peak,81.3,55.8
17:45:11,90.8,62.0,peak,0.927,0.0,30.0,peak,80.3,55.7
17:45:12,90.7,65.0,peak,0.926,4.2,30.0,peak,74.8,55.7
17:45:12,90.5,62.0,peak,0.92,2.4,30.0,peak,74.8,55.0
17:45:12,90.3,65.0,peak,0.921,0.0,29.9,peak,74.1,54.6
17:45:12,90.2,66.0,peak,0.924,2.5,29.9,peak,74.8,54.3
17:45:13,90.0,75.0,peak,0.916,2.5,29.9,peak,74.6,54.1
17:45:13,89.9,71.0,peak,0.914,0.0,29.9,peak,74.8,53.9
17:45:13,89.7,70.0,peak,0.909,2.5,30.0,peak,75.6,53.4
17:45:13,89.5,57.0,peak,0.911,2.5,30.0,peak,75.7,58.2
17:45:14,89.4,70.0,peak,0.924,0.0,30.0,peak,75.6,57.8
17:45:14,89.2,51.0,peak,0.918,2.5,30.0,peak,80.5,71.0
17:45:14,89.1,53.0,peak,0.927,2.4,29.9,peak,80.5,69.9
17:45:14,88.9,54.0,peak,0.918,0.0,29.9,peak,80.5,69.2
17:45:15,88.7,53.0,peak,0.915,2.4,29.9,peak,80.5,68.4
17:45:15,88.6,53.0,peak,0.916,2.5,29.9,peak,80.5,67.9
17:45:15,88.4,53.0,peak,0.921,0.0,29.6,peak,84.4,67.2
17:45:16,88.3,51.0,peak,0.918,2.4,29.6,peak,87.1,63.8
17:45:16,88.1,49.0,peak,0.921,2.4,29.6,peak,93.5,63.3
17:45:16,87.9,50.0,peak,0.897,0.0,29.8,peak,90.8,63.1
17:45:16,87.9,48.0,peak,0.915,2.4,29.8,peak,106.8,63.8
17:45:17,88.0,46.0,peak,0.914,2.4,29.8,peak,99.0,63.9
17:45:17,88.2,41.0,peak,0.914,0.0,29.8,peak,85.8,63.9
17:45:17,88.4,40.0,peak,0.919,2.4,30.1,peak,85.8,64.2
17:45:17,88.5,65.0,peak,0.915,2.3,30.1,peak,113.6,64.7
17:45:18,88.7,69.0,p60f40,0.901,0.0,30.1,p60f40,62.1,65.2
17:45:18,88.8,50.0,peak,0.905,3.4,30.1,peak,117.0,65.1
17:45:18,88.7,38.0,peak,0.919,2.3,30.0,peak,83.8,64.7
17:45:18,88.5,42.0,peak,0.908,0.0,30.0,peak,111.6,64.7
17:45:19,88.7,61.0,peak,0.908,2.4,30.0,peak,135.4,56.0
17:45:19,88.8,45.0,peak,0.916,2.4,30.0,peak,75.9,56.6
17:45:19,88.9,51.0,peak,0.913,0.0,30.2,peak,90.0,56.5
17:45:20,89.1,46.0,peak,0.919,2.4,30.2,peak,97.3,56.8
17:45:20,89.2,48.0,peak,0.918,2.3,30.2,peak,95.8,56.5
17:45:20,89.4,53.0,peak,0.919,0.0,30.2,peak,93.1,56.5
17:45:20,89.5,53.0,peak,0.914,2.3,29.8,peak,93.1,56.5
17:45:21,89.7,49.0,peak,0.915,2.6,29.8,peak,109.0,73.8
17:45:21,89.9,45.0,peak,0.916,0.0,29.8,peak,93.1,74.0
17:45:21,90.0,44.0,peak,0.912,5.1,29.8,peak,95.5,73.2
17:45:21,90.2,50.0,peak,0.914,5.0,29.5,peak,93.1,74.9
17:45:22,90.3,47.0,peak,0.919,0.0,29.5,peak,93.1,75.8
17:45:22,90.5,49.0,peak,0.953,7.6,29.5,peak,95.5,76.1
17:45:22,90.7,52.0,peak,0.923,6.3,30.1,peak,95.5,76.9
17:45:22,90.8,57.0,peak,0.897,0.0,30.1,peak,90.4,77.5
17:45:23,90.9,56.0,peak,0.918,2.7,30.1,peak,93.1,77.6
17:45:23,91.1,61.0,peak,0.929,2.1,30.1,peak,90.6,77.1
17:45:23,91.2,66.0,peak,0.912,0.0,29.9,peak,84.1,74.3
17:45:24,91.2,63.0,peak,0.907,2.7,29.9,peak,84.1,73.2
17:45:24,91.1,56.0,peak,0.908,2.6,29.9,peak,90.8,71.3
17:45:24,91.1,55.0,peak,0.906,0.0,29.9,peak,90.6,69.8
17:45:24,91.1,54.0,peak,0.881,7.3,30.0,peak,90.6,68.6
17:45:25,91.1,51.0,peak,0.905,2.0,30.0,peak,90.6,67.8
17:45:25,91.0,51.0,peak,0.895,0.0,30.0,peak,90.6,63.3
17:45:25,91.0,48.0,peak,0.893,2.4,30.0,peak,90.8,62.6
17:45:25,91.0,68.0,peak,0.886,1.9,29.9,peak,84.1,61.9
17:45:26,91.0,57.0,p60f40,0.891,0.0,29.9,p60f40,64.0,61.3
17:45:26,90.9,57.0,peak,0.895,2.1,29.9,peak,90.2,60.8
17:45:26,90.9,66.0,peak,0.871,2.2,29.9,peak,83.9,59.5
17:45:27,90.8,55.0,peak,0.881,0.0,29.8,peak,89.2,58.6
17:45:27,90.7,51.0,peak,0.898,2.2,29.8,peak,89.2,57.9
17:45:27,90.5,59.0,p60f40,0.891,2.0,29.8,p60f40,64.0,57.5
17:45:27,90.4,51.0,peak,0.893,0.0,29.9,peak,97.0,57.1
17:45:28,90.4,64.0,p60f40,0.903,2.0,29.9,p60f40,62.0,56.9
17:45:28,90.2,67.0,p60f40,0.9,2.1,29.9,p60f40,62.7,56.8
17:45:28,90.0,61.0,peak,0.906,0.0,29.9,peak,76.9,56.6
17:45:28,89.9,57.0,p60f40,0.928,3.0,30.3,p60f40,56.5,56.4
17:45:29,89.7,65.0,p60f40,0.934,2.8,30.3,p60f40,62.0,56.4
17:45:29,89.6,50.0,p60f40,0.94,0.0,30.3,p60f40,59.1,56.2
17:45:29,89.4,54.0,p60f40,0.94,2.8,30.3,p60f40,59.1,56.4
17:45:29,89.2,55.0,p60f40,0.924,2.2,29.9,p60f40,62.0,56.2
17:45:30,89.1,56.0,p60f40,0.936,0.0,29.9,p60f40,62.0,55.9
17:45:30,88.9,65.0,peak,0.928,2.1,29.9,peak,71.9,55.1
17:45:30,88.8,65.0,peak,0.944,2.6,29.9,peak,71.9,54.3
17:45:31,88.6,62.0,peak,0.927,0.0,29.8,peak,75.1,57.2
17:45:31,88.4,65.0,peak,0.923,2.2,29.8,peak,67.3,57.0
17:45:31,88.3,65.0,peak,0.92,2.5,29.8,peak,67.3,56.8
17:45:31,88.1,62.0,peak,0.93,0.0,29.5,peak,75.0,56.6
17:45:32,88.0,46.0,peak,0.918,2.1,29.5,peak,113.4,56.6
17:45:32,87.8,62.0,peak,0.9,2.2,29.5,peak,75.1,56.6
17:45:32,87.6,45.0,peak,0.911,0.0,29.5,peak,119.1,56.6
17:45:32,87.5,64.0,peak,0.909,2.3,30.4,peak,135.1,56.5
17:45:33,87.6,65.0,peak,0.889,4.4,30.4,peak,135.1,56.5
17:45:33,87.8,46.0,peak,0.9,0.0,30.4,peak,116.7,56.3
17:45:33,88.0,46.0,peak,0.892,2.3,30.4,peak,99.1,56.5
17:45:33,88.1,72.0,peak,0.891,2.0,30.0,peak,137.1,56.8
17:45:34,88.3,81.0,peak,0.898,0.0,30.0,peak,138.0,56.8
17:45:34,88.4,79.0,peak,0.907,2.0,30.0,peak,137.1,56.6
17:45:34,88.6,78.0,peak,0.902,2.0,30.0,peak,137.1,56.8
17:45:35,88.8,78.0,p60f40,0.898,0.0,29.7,p60f40,138.0,135.0
17:45:35,88.9,38.0,peak,0.903,2.3,29.7,peak,122.5,134.8
17:45:35,89.1,61.0,peak,0.897,2.1,29.7,peak,71.1,135.0
17:45:35,89.2,78.0,p60f40,0.903,0.0,29.7,p60f40,137.1,133.8
17:45:36,89.4,66.0,p60f40,0.9,1.9,29.4,p60f40,135.1,132.2
17:45:36,89.6,62.0,p60f40,0.911,1.9,29.4,p60f40,135.1,131.5
17:45:36,89.7,64.0,p60f40,0.907,0.0,29.4,p60f40,133.2,130.5
17:45:36,89.9,63.0,p60f40,0.901,2.2,30.5,p60f40,133.2,130.0
17:45:37,90.0,51.0,peak,0.903,2.1,30.5,peak,86.0,129.7
17:45:37,90.2,65.0,p60f40,0.902,0.0,30.5,p60f40,131.2,131.2
17:45:37,90.4,60.0,peak,0.904,1.9,30.5,peak,120.6,131.1
17:45:37,90.5,38.0,p60f40,0.917,1.9,29.9,p60f40,133.2,130.6
17:45:38,90.7,61.0,p60f40,0.899,0.0,29.9,p60f40,135.1,129.6
17:45:38,90.8,58.0,peak,0.891,2.3,29.9,peak,135.1,62.3
17:45:38,91.0,52.0,peak,0.889,2.0,29.9,peak,137.1,61.7
17:45:39,91.2,40.0,peak,0.897,0.0,30.2,peak,122.0,62.2
17:45:39,91.3,45.0,peak,0.89,2.2,30.2,peak,116.8,62.5
17:45:39,91.5,80.0,peak,0.889,2.0,30.2,peak,133.2,63.4
17:45:39,91.6,63.0,peak,0.886,0.0,30.2,peak,129.3,64.3
17:45:40,91.8,47.0,peak,0.885,2.1,29.7,peak,76.3,65.3
17:45:40,92.0,77.0,p60f40,0.903,2.1,29.7,p60f40,68.5,66.0
17:45:40,92.1,77.0,p60f40,0.899,0.0,29.7,p60f40,68.5,66.2
17:45:40,92.0,50.0,peak,0.901,2.1,29.7,peak,84.1,66.3
17:45:41,91.8,56.0,peak,0.898,2.1,29.8,peak,76.3,65.8
17:45:41,91.6,49.0,peak,0.889,0.0,29.8,peak,98.5,65.3
17:45:41,91.5,48.0,peak,0.89,2.2,29.8,peak,82.3,64.7
17:45:41,91.3,48.0,peak,0.909,2.0,29.8,peak,82.3,63.9
17:45:42,91.2,75.0,peak,0.902,0.0,29.8,peak,71.9,62.9
17:45:42,91.0,55.0,peak,0.916,5.1,29.8,peak,98.5,61.8
17:45:42,90.9,63.0,peak,0.901,2.1,29.8,peak,82.3,61.2
17:45:43,90.7,56.0,peak,0.913,0.0,29.8,peak,86.1,59.8
17:45:43,90.5,63.0,peak,0.905,2.3,29.7,peak,79.2,58.9
17:45:43,90.4,51.0,peak,0.888,2.1,29.7,peak,82.3,58.7
17:45:43,90.2,62.0,peak,0.895,0.0,29.7,peak,76.3,56.9
17:45:44,90.1,63.0,peak,0.9,1.9,30.3,peak,68.2,56.8
17:45:44,89.9,48.0,peak,0.905,2.2,30.3,peak,82.6,55.3
17:45:44,89.7,63.0,peak,0.9,0.0,30.3,peak,82.3,55.1
17:45:44,89.6,81.0,peak,0.906,2.3,30.3,peak,76.3,55.0
17:45:45,89.4,64.0,peak,0.906,2.2,30.1,peak,79.2,55.2
17:45:45,89.3,53.0,peak,0.911,0.0,30.1,peak,84.1,55.4
17:45:45,89.1,64.0,peak,0.909,2.0,30.1,peak,82.3,56.1
17:45:45,88.9,64.0,peak,0.9,2.0,30.1,peak,82.3,56.9
17:45:46,88.8,79.0,peak,0.911,0.0,29.7,peak,80.7,57.6
17:45:46,88.6,51.0,peak,0.914,2.9,29.7,peak,87.7,57.8
17:45:46,88.4,52.0,peak,0.912,4.7,29.7,peak,87.7,58.9
17:45:47,88.3,61.0,p60f40,0.917,0.0,29.7,p60f40,97.5,100.2
17:45:47,88.3,66.0,peak,0.93,2.7,29.4,peak,109.8,101.4
17:45:47,88.2,49.0,peak,0.915,2.3,29.4,peak,92.5,101.9
17:45:47,88.4,69.0,peak,0.918,0.0,29.4,peak,93.6,102.1
17:45:48,88.6,47.0,peak,0.919,2.1,28.7,peak,67.0,103.8
17:45:48,88.7,47.0,peak,0.905,1.9,28.7,peak,67.0,104.4
17:45:48,88.9,47.0,peak,0.918,0.0,28.7,peak,67.0,105.5
17:45:49,88.6,58.0,peak,0.909,3.2,28.7,peak,60.4,107.5
17:45:49,88.5,43.0,peak,0.908,2.1,29.7,peak,86.1,108.8
17:45:49,88.4,52.0,peak,0.893,0.0,29.7,peak,80.3,110.3
17:45:49,88.2,46.0,peak,0.908,2.1,29.7,peak,91.3,73.1
17:45:49,88.1,74.0,peak,0.9,2.7,29.7,peak,102.4,53.7
17:45:50,87.9,40.0,peak,0.905,0.0,31.9,peak,100.0,54.9
17:45:50,87.8,76.0,p60f40,0.906,2.4,31.9,p60f40,56.3,56.7
17:45:50,88.0,50.0,peak,0.919,2.2,31.9,peak,100.0,58.0
17:45:51,88.2,50.0,peak,0.92,0.0,31.9,peak,77.6,59.5
17:45:51,88.3,60.0,peak,0.912,2.2,30.0,peak,102.9,61.2
17:45:51,88.5,65.0,peak,0.918,2.2,30.0,peak,100.0,62.6
17:45:51,88.6,53.0,peak,0.911,0.0,30.0,peak,93.3,64.5
17:45:52,88.8,51.0,peak,0.918,2.5,30.0,peak,94.1,65.0
17:45:52,89.0,64.0,peak,0.911,1.9,29.5,peak,100.0,63.3
17:45:52,89.1,66.0,peak,0.905,0.0,29.5,peak,89.2,64.3
17:45:52,89.3,70.0,peak,0.9,2.2,29.5,peak,89.2,65.9
17:45:53,89.4,69.0,peak,0.906,1.9,29.5,peak,91.8,64.9
17:45:53,89.6,69.0,peak,0.91,0.0,30.0,peak,93.8,65.2
17:45:53,89.8,66.0,peak,0.905,2.2,30.0,peak,93.6,66.1
17:45:54,89.9,64.0,peak,0.901,2.0,30.0,peak,93.6,67.4
17:45:54,90.1,65.0,peak,0.899,0.0,30.0,peak,93.6,84.3
17:45:54,90.2,65.0,peak,0.908,4.6,30.0,peak,94.3,85.1
17:45:54,90.4,62.0,peak,0.907,2.1,30.0,peak,93.6,82.9
17:45:55,90.6,67.0,peak,0.902,0.0,30.0,peak,93.9,83.1
17:45:55,90.7,62.0,peak,0.903,2.0,30.0,peak,94.3,80.4
17:45:55,90.9,60.0,peak,0.907,2.2,30.0,peak,92.4,79.4
17:45:55,91.0,65.0,peak,0.911,0.0,30.0,peak,90.6,78.8
17:45:56,91.2,61.0,peak,0.912,2.1,30.0,peak,90.6,78.0
17:45:56,91.3,61.0,peak,0.925,2.1,30.3,peak,90.6,77.7
17:45:56,91.3,63.0,peak,0.916,0.0,30.3,peak,94.3,76.7
17:45:56,91.4,58.0,peak,0.915,2.0,30.3,peak,92.4,75.9
17:45:57,91.5,57.0,peak,0.908,1.8,30.3,peak,92.4,75.2
17:45:57,91.4,60.0,peak,0.91,0.0,29.9,peak,90.4,74.7
17:45:57,91.4,60.0,peak,0.913,2.0,29.9,peak,90.4,73.9
17:45:58,91.3,61.0,p60f40,0.904,2.1,29.9,p60f40,90.4,91.0
17:45:58,91.3,57.0,p60f40,0.907,0.0,29.9,p60f40,90.6,91.7
17:45:58,91.3,65.0,p60f40,0.909,2.1,29.7,p60f40,90.4,92.5
17:45:58,91.3,61.0,p60f40,0.912,2.1,29.7,p60f40,90.4,93.3
17:45:59,91.3,63.0,p60f40,0.916,0.0,29.7,p60f40,90.4,93.8
17:45:59,91.3,62.0,p60f40,0.909,2.4,29.7,p60f40,92.4,94.2
17:45:59,91.3,63.0,peak,0.909,2.0,29.8,peak,90.4,62.8
17:45:59,91.3,60.0,peak,0.924,0.0,29.8,peak,91.3,62.3
17:46:00,91.3,62.0,peak,0.919,2.2,29.8,peak,87.7,62.1
17:46:00,91.3,63.0,peak,0.92,2.1,30.2,peak,90.2,57.5
17:46:00,91.2,64.0,peak,0.917,0.0,30.2,peak,90.2,57.6
17:46:00,91.1,73.0,peak,0.912,4.3,30.2,peak,81.7,57.6
17:46:01,91.1,62.0,peak,0.914,2.7,30.2,peak,92.4,57.5
17:46:01,91.0,64.0,peak,0.922,0.0,29.8,peak,92.4,57.5
17:46:01,91.0,70.0,p60f40,0.921,1.9,29.8,p60f40,84.4,80.9
17:46:02,90.9,63.0,p60f40,0.931,2.8,29.8,p60f40,85.6,80.3
17:46:02,90.8,65.0,p60f40,0.921,0.0,29.8,p60f40,85.4,80.2
17:46:02,90.6,66.0,p60f40,0.911,2.1,30.2,p60f40,81.7,79.9
17:46:02,90.5,68.0,p60f40,0.908,2.2,30.2,p60f40,81.7,79.6
17:46:03,90.3,57.0,peak,0.918,0.0,30.2,peak,94.8,79.1
17:46:03,90.1,61.0,p60f40,0.916,2.0,30.2,p60f40,81.7,78.7
17:46:03,90.0,53.0,p60f40,0.916,2.4,29.8,p60f40,85.9,78.0
17:46:03,89.8,66.0,peak,0.922,0.0,29.8,peak,90.5,77.3
17:46:04,89.7,60.0,peak,0.9,2.8,29.8,peak,99.6,76.6
17:46:04,89.6,65.0,peak,0.899,2.9,29.8,peak,88.2,76.1
17:46:04,89.6,65.0,peak,0.897,0.0,29.9,peak,94.1,75.6
17:46:04,89.7,66.0,peak,0.919,2.3,29.9,peak,90.5,73.6
17:46:05,89.7,63.0,peak,0.909,2.1,29.9,peak,92.3,71.8
17:46:05,89.8,65.0,peak,0.906,0.0,29.9,peak,90.5,71.1
17:46:05,89.9,62.0,peak,0.901,2.2,29.6,peak,92.3,70.8
17:46:06,90.1,65.0,peak,0.901,2.1,29.6,peak,95.9,70.5
17:46:06,90.2,64.0,peak,0.92,0.0,29.6,peak,90.2,70.8
17:46:06,90.2,57.0,peak,0.908,2.8,30.3,peak,90.2,70.9
17:46:06,90.2,56.0,peak,0.916,2.1,30.3,peak,90.2,55.9
17:46:07,90.2,54.0,peak,0.914,0.0,30.3,peak,90.5,57.9
17:46:07,90.2,60.0,peak,0.915,2.6,30.3,peak,75.7,57.9
17:46:07,90.2,58.0,peak,0.924,2.1,29.9,peak,73.7,57.8
17:46:07,90.2,55.0,peak,0.925,0.0,29.9,peak,92.3,57.9
17:46:08,90.2,55.0,peak,0.927,2.0,29.9,peak,95.3,57.9
17:46:08,90.2,59.0,peak,0.924,1.9,29.9,peak,72.1,57.9
17:46:08,90.2,57.0,peak,0.918,0.0,29.9,peak,93.8,80.4
17:46:08,90.1,62.0,p60f40,0.909,2.3,29.9,p60f40,73.7,80.0
17:46:09,89.9,61.0,p60f40,0.902,3.3,29.9,p60f40,73.7,78.7
17:46:09,89.8,62.0,p60f40,0.885,0.0,29.9,p60f40,73.7,77.4
17:46:09,89.6,53.0,peak,0.806,4.7,29.8,peak,84.7,76.4
17:46:10,89.4,47.0,peak,0.836,11.7,29.8,peak,108.3,75.3
17:46:10,89.3,67.0,p60f40,0.968,0.0,29.8,p60f40,77.0,73.4
17:46:10,89.1,57.0,p60f40,0.905,8.5,29.8,p60f40,77.0,72.1
17:46:10,89.0,58.0,peak,0.948,5.3,29.6,peak,82.0,70.6
17:46:11,88.8,71.0,p60f40,0.93,0.0,29.6,p60f40,74.3,68.7
17:46:11,88.6,64.0,peak,0.951,2.3,29.6,peak,77.4,66.9
17:46:11,88.5,84.0,p60f40,0.934,1.7,30.3,p60f40,74.2,66.2
17:46:11,88.3,78.0,p60f40,0.943,0.0,30.3,p60f40,73.6,65.6
17:46:12,88.1,93.0,p60f40,0.945,5.6,30.3,p60f40,72.1,65.4
17:46:12,88.0,87.0,p60f40,0.951,5.4,30.3,p60f40,72.4,65.4
17:46:12,87.8,93.0,p60f40,0.912,0.0,29.5,p60f40,72.4,65.0
17:46:13,87.7,93.0,p60f40,0.898,4.9,29.5,p60f40,72.4,64.7
17:46:13,87.5,73.0,peak,0.87,3.1,29.5,peak,73.5,63.8
17:46:13,87.3,93.0,peak,0.898,0.0,29.5,peak,72.7,63.6
17:46:13,87.2,93.0,peak,0.939,5.0,30.1,peak,71.4,62.7
17:46:14,87.0,92.0,peak,0.898,5.1,30.1,peak,72.4,61.8
17:46:14,86.9,85.0,peak,0.907,0.0,30.1,peak,73.5,61.4
17:46:14,86.7,85.0,peak,0.9,2.8,30.1,peak,71.4,56.4
17:46:14,86.5,87.0,peak,0.914,4.2,29.9,peak,69.9,56.2
17:46:15,86.4,85.0,peak,0.931,0.0,29.9,peak,69.9,56.2
17:46:15,86.2,87.0,peak,0.926,2.9,29.9,peak,69.9,56.2
17:46:15,86.1,89.0,peak,0.932,2.9,29.9,peak,69.9,56.1
17:46:15,85.9,88.0,peak,0.91,5.6,30.0,peak,71.4,56.1
17:46:16,85.7,71.0,peak,0.925,2.5,30.0,peak,65.9,56.1
17:46:16,85.6,88.0,peak,0.903,2.3,30.0,peak,65.9,55.8
17:46:16,85.4,65.0,peak,0.882,0.0,30.0,peak,69.9,55.8
17:46:16,85.3,75.0,peak,0.885,2.2,29.5,peak,65.1,55.8
17:46:17,85.1,58.0,peak,0.88,2.4,29.5,peak,68.5,55.8
17:46:17,84.9,70.0,p60f40,0.883,0.0,29.5,p60f40,55.2,55.9
17:46:17,84.8,69.0,p60f40,0.886,2.7,30.5,p60f40,63.4,55.8
17:46:18,84.6,56.0,p60f40,0.917,2.4,30.5,p60f40,63.4,55.8
17:46:18,84.5,69.0,p60f40,0.89,0.0,30.5,p60f40,59.7,55.8
17:46:18,84.3,73.0,p60f40,0.899,3.4,30.5,p60f40,59.6,55.8
17:46:18,84.1,56.0,peak,0.913,2.1,29.9,peak,63.4,53.4
17:46:19,84.0,75.0,p60f40,0.933,0.0,29.9,p60f40,56.4,54.7
17:46:19,83.8,63.0,peak,0.933,2.2,29.9,peak,121.1,55.9
17:46:19,83.7,65.0,p60f40,0.913,2.3,29.9,p60f40,63.4,57.0
17:46:19,83.5,65.0,p60f40,0.935,0.0,29.9,p60f40,63.4,58.3
17:46:20,83.3,56.0,p60f40,0.928,4.2,29.9,p60f40,66.2,58.8
17:46:20,83.2,43.0,peak,0.935,2.2,29.9,peak,91.8,59.5
17:46:20,83.0,46.0,peak,0.934,0.0,29.9,peak,76.6,59.6
17:46:21,82.9,59.0,peak,0.924,2.2,30.0,peak,78.4,59.3
17:46:21,82.7,56.0,peak,0.91,2.5,30.0,peak,78.4,59.1
17:46:21,82.5,59.0,peak,0.901,0.0,30.0,peak,76.3,58.0
17:46:21,82.4,58.0,peak,0.929,3.9,30.0,peak,80.2,57.1
17:46:22,82.2,70.0,peak,0.92,2.1,29.4,peak,82.0,55.5
17:46:22,82.1,49.0,peak,0.932,0.0,29.4,peak,116.3,57.0
17:46:22,81.9,48.0,peak,0.928,2.5,29.4,peak,98.4,57.2
17:46:22,81.8,52.0,peak,0.864,2.0,29.9,peak,66.2,57.2
17:46:23,81.8,62.0,peak,0.899,0.0,29.9,peak,84.2,57.3
17:46:23,82.0,53.0,peak,0.932,2.2,29.9,peak,95.4,57.3
17:46:23,82.1,46.0,p60f40,0.917,2.2,29.9,p60f40,90.9,83.7
17:46:23,82.3,64.0,p60f40,0.913,3.7,30.1,p60f40,89.8,83.3
17:46:24,82.5,63.0,p60f40,0.932,2.3,30.1,p60f40,78.4,82.9
17:46:24,82.6,60.0,peak,0.909,2.3,30.1,peak,66.6,82.0
17:46:24,82.7,68.0,p60f40,0.909,0.0,30.1,p60f40,78.4,81.8
17:46:25,82.6,65.0,p60f40,0.868,2.4,29.9,p60f40,82.6,81.2
17:46:25,82.5,63.0,peak,0.462,2.3,29.9,peak,68.1,79.6
17:46:25,82.4,64.0,peak,0.74,0.0,29.9,peak,87.2,78.6
17:46:25,82.2,71.0,p60f40,0.707,2.4,29.9,p60f40,80.2,77.2
17:46:26,82.1,62.0,p60f40,0.718,2.2,29.9,p60f40,82.1,76.5
17:46:26,81.9,71.0,p60f40,0.703,0.0,29.9,p60f40,80.2,75.8
17:46:26,81.8,72.0,p60f40,0.764,2.6,29.9,p60f40,80.2,75.6
17:46:26,81.6,72.0,peak,0.785,2.3,29.9,peak,84.6,75.3
17:46:27,81.5,72.0,p60f40,0.934,0.0,29.6,p60f40,82.1,74.8
17:46:27,81.3,64.0,peak,0.934,2.5,29.6,peak,84.6,75.1
17:46:27,81.2,63.0,p60f40,0.899,2.3,29.6,p60f40,82.1,75.0
17:46:27,81.1,64.0,peak,0.866,0.0,30.3,peak,84.6,75.1
17:46:28,81.2,59.0,peak,0.914,2.4,30.3,peak,84.6,75.0
17:46:28,81.4,58.0,peak,0.901,2.4,30.3,peak,66.5,74.8
17:46:28,81.6,54.0,peak,0.883,0.0,30.3,peak,92.7,74.3
17:46:29,81.7,60.0,p60f40,0.88,4.5,30.0,p60f40,66.5,74.0
17:46:29,81.6,56.0,p60f40,0.896,2.1,30.0,p60f40,72.1,73.2
17:46:29,81.7,54.0,peak,0.916,0.0,30.0,peak,85.8,72.7
17:46:29,81.6,58.0,p60f40,0.885,2.3,30.0,p60f40,78.8,71.7
17:46:30,81.4,57.0,peak,0.9,2.4,29.8,peak,84.6,70.3
17:46:30,81.6,51.0,peak,0.926,2.3,29.8,peak,92.7,66.0
17:46:30,81.7,50.0,peak,0.926,2.6,29.8,peak,98.9,63.4
17:46:30,81.9,52.0,peak,0.892,2.2,29.8,peak,98.9,62.8
17:46:31,82.0,52.0,p60f40,0.929,0.0,29.7,p60f40,68.6,61.6
